Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
how to skip your period on birth control pills,66,69,110,40,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,376000000,"64, 82, 64, 82, 52, 64, 41, 52, 82, 64, 64, 82",2026-04-07 10:49:50,"Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
if i miss a pill what happens,51,51,70,29,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.33,167000000,"78, 64, 100, 64, 50, 50, 50, 50, 35, 50, 14, 14",2026-03-19 04:14:53,"Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
cannabis doctors tasmania,51,51,590,33,0,https://www.candormedical.com/,0,0,0,0,310000,"54, 54, 67, 67, 81, 67, 100, 44, 81, 67, 81, 67",2026-03-28 11:15:37,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
cannabis doctors tasmania,60,51,590,33,0,https://www.candormedical.com/,0,0,0,0,310000,"54, 54, 67, 67, 81, 67, 100, 44, 81, 67, 81, 67",2026-03-28 11:15:37,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
canwell dispensary,47,0,590,35,2.8,https://www.candormedical.com/,0,0,0,0.1,20600,"11, 32, 39, 48, 72, 48, 72, 100, 72, 88, 88, 88",2026-04-10 16:07:49,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
canna clinic,61,61,210,31,5.21,https://www.candormedical.com/,0,0,0,0.07,115,"66, 43, 43, 43, 8, 43, 35, 66, 43, 43, 10, 54",2026-03-08 00:41:58,"Video, Related searches",commercial,Organic
cannabis clinics australia,24,25,90,50,0,https://www.candormedical.com/,0,0,0,0,135,"7, 7, 10, 7, 7, 10, 12, 12, 12, 12, 12, 10",2026-04-18 21:35:24,"Local pack, Video, Related searches",commercial,Organic
medical weed perth,28,0,90,16,67.46,https://www.candormedical.com/,0,0,0,0.9,915000,"64, 29, 29, 29, 41, 52, 100, 100, 82, 64, 82, 41",2026-04-23 10:14:37,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medical weed perth,37,0,90,16,67.46,https://www.candormedical.com/,0,0,0,0.9,915000,"64, 29, 29, 29, 41, 52, 100, 100, 82, 64, 82, 41",2026-04-23 10:14:37,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
online cannabis prescription australia bulk bill,54,0,50,31,0,https://www.candormedical.com/,0,0,0,0,100,"22, 100",2026-04-30 03:03:42,"Video, People also ask, Related searches, AI overview",informational,Organic
medicinal cannabis telehealth,19,9,50,36,0,https://www.candormedical.com/,0,0,0,0.33,150,"100, 36, 18, 18, 100, 18, 36, 27, 100, 18, 100, 27",2026-04-01 09:16:40,"Video, Related searches, AI overview",informational,Organic
free consult medical weed,18,9,70,48,116.36,https://www.candormedical.com/,0,0,0,0.94,11300000,"41, 41, 23, 11, 11, 11, 64, 64, 23, 100, 64, 29",2026-04-23 05:41:48,"Video, Ads bottom, Related searches, AI overview",informational,Organic
cannabis clinic,39,39,320,41,0,https://www.candormedical.com/,0,0,0,0,0,"8, 7, 8, 11, 8, 5, 11, 7, 100, 5, 4, 4",2026-03-08 13:53:29,"Local pack, Video, Image, Related searches",commercial,Organic
alternative healthcare,81,0,50,81,67.51,https://www.candormedical.com/,0,0,0,0.66,1080000000,"0, 22, 55, 33, 33, 77, 55, 33, 77, 77, 77, 100",2026-04-15 23:05:43,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
online weight loss doctors,62,62,70,5,0,https://www.candormedical.com/treatments/weight-loss,0,0,0,0,132,"100, 100, 100, 100, 100, 7, 7, 0, 0, 0, 21, 28",2026-03-08 08:13:39,"Video, Related searches, AI overview",informational,Organic
how to skip period on pill,53,53,140,36,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,0,"80, 52, 23, 52, 80, 80, 100, 66, 52, 52, 42, 66",2026-03-19 12:07:14,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
telehealth appointment qld,38,38,170,24,0,https://www.candormedical.com/,0,0,0,0,0,"23, 7, 12, 23, 28, 43, 100, 82, 53, 43, 43, 35",2026-03-09 06:33:31,"Video, Ads bottom, Related searches, AI overview",informational,Organic
mode healthcare,44,44,390,45,3.54,https://www.candormedical.com/,0,0,0,0.14,103,"54, 54, 81, 29, 81, 44, 44, 1, 36, 36, 66, 66",2026-03-24 22:40:59,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
cannabis online,13,13,140,43,0,https://www.candormedical.com/,0,0,0,0,580000000,"35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35",2026-03-22 12:05:45,"Video, Discussions and forums",informational,Organic
medical certificate over the phone,91,0,40,15,3.86,https://www.candormedical.com/,0,0,0,0.9,119,"27, 45, 36, 63, 45, 27, 18, 27, 18, 18, 18, 18",2026-04-08 01:02:23,"Video, People also ask, Related searches, AI overview","commercial, informational",Organic
medicinal cannabis port macquarie,38,0,90,1,0,https://www.candormedical.com/,0,0,0,0,73,"0, 0, 0, 0, 0, 0, 28, 28, 17, 100, 53, 28",2026-04-12 05:34:06,"Video, Related searches, AI overview",informational,Organic
candor reviews,3,0,50,32,3.88,https://www.candormedical.com/,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",AI overview
candor reviews,3,0,50,32,3.88,https://www.candormedical.com/faq,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",People also ask
candor reviews,4,3,50,32,3.88,https://www.candormedical.com/,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",Organic
candor reviews,5,4,50,32,3.88,https://www.candormedical.com/faq,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",Organic
candor reviews,12,0,50,32,3.88,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",Organic
candor reviews,17,0,50,32,3.88,https://www.candormedical.com/pricing-guide,0,0,0,0.34,4960000,"0, 28, 14, 28, 64, 100, 64, 78, 35, 21, 14, 7",2026-04-28 05:06:59,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, navigational",Organic
canna dr,11,11,50,8,4.96,https://www.candormedical.com/,0,0,0,0.05,0,"0, 4, 100, 0, 4, 66, 4, 4, 4, 66, 80, 0",2026-03-06 06:10:33,"Video, Image, Related searches","informational, transactional",Organic
cannabis brisbane,58,0,90,48,0,https://www.candormedical.com/,0,0,0,0,138,"64, 64, 50, 50, 50, 50, 64, 64, 78, 78, 50, 64",2026-03-31 22:36:34,"Local pack, Video, Related searches",informational,Organic
medicinal marijuanas,96,0,170,72,0,https://www.candormedical.com/,0,0,0,0,57300000,"0, 4, 45, 8, 10, 1, 8, 10, 13, 10, 8, 10",2026-04-26 09:52:33,"Local pack, Video, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
medical marijuanas nsw cost,23,34,260,6,27.9,https://www.candormedical.com/,0,0,0,0.73,289000,"66, 82, 82, 66, 82, 66, 82, 82, 82, 66, 66, 53",2026-04-02 05:23:20,"Sitelinks, Video, Related searches, AI overview",informational,Organic
kensington pharmacy,32,32,170,17,0,https://www.candormedical.com/,0,0,0,0.04,0,"21, 14, 17, 21, 11, 17, 17, 14, 21, 21, 17, 26",2026-03-06 20:52:24,"Video, Related searches",informational,Organic
medicinal cannabis prescription online,11,0,50,37,0,https://www.candormedical.com/,0,0,0,0,42700000,"18, 27, 18, 18, 27, 18, 27, 63, 100, 63, 63, 63",2026-04-29 15:27:44,"Video, People also ask, Related searches, Discussions and forums",commercial,Organic
